,Symbol,Attribute,Trait,Count,Trait_Frequency,Trait_Rank,Overall_Frequency,Overall_Rank,Attribute_Frequency,Attribute_std_dev,Rarity_Score
0,SVS,Unique,vampire slayer,1,0.0625,1.0,0.0001125112511251125,1,0.04390243902439024,0.13749298523071757,3.0871989637988186e-07
1,SVS,Unique,nosferatu,1,0.0625,1.0,0.0001125112511251125,2,0.04390243902439024,0.13749298523071757,3.0871989637988186e-07
2,SVS,Unique,bathead,8,0.5,2.0,0.0009000900090009,16,0.04390243902439024,0.13749298523071757,1.975807336831244e-05
3,SVS,Unique,punk vampire,1,0.0625,1.0,0.0001125112511251125,3,0.04390243902439024,0.13749298523071757,3.0871989637988186e-07
4,SVS,Unique,the impaler,1,0.0625,1.0,0.0001125112511251125,4,0.04390243902439024,0.13749298523071757,3.0871989637988186e-07
5,SVS,Unique,vampire lord,1,0.0625,1.0,0.0001125112511251125,5,0.04390243902439024,0.13749298523071757,3.0871989637988186e-07
6,SVS,Unique,killer clown,1,0.0625,1.0,0.0001125112511251125,6,0.04390243902439024,0.13749298523071757,3.0871989637988186e-07
7,SVS,Unique,vampire nun,1,0.0625,1.0,0.0001125112511251125,7,0.04390243902439024,0.13749298523071757,3.0871989637988186e-07
8,SVS,Unique,ancient count,1,0.0625,1.0,0.0001125112511251125,8,0.04390243902439024,0.13749298523071757,3.0871989637988186e-07
9,SVS,Accessory,cross,583,0.06575682382133995,16.0,0.0655940594059406,156,0.08780487804878048,0.08207545234392616,0.00037872500558777054
10,SVS,Accessory,drool,772,0.08707421610647417,17.0,0.08685868586858686,169,0.08780487804878048,0.08207545234392616,0.0006640816376235237
11,SVS,Accessory,ciggy,264,0.02977667493796526,8.0,0.0297029702970297,87,0.08780487804878048,0.08207545234392616,7.765952410770943e-05
12,SVS,Accessory,silver hoop,430,0.04849988720956463,14.0,0.04837983798379838,132,0.08780487804878048,0.08207545234392616,0.00020602683091591303
13,SVS,Accessory,pipe,533,0.060117302052785926,15.0,0.05996849684968497,148,0.08780487804878048,0.08207545234392616,0.0003165492502329412
14,SVS,Accessory,karate,4,0.00045116174148432213,1.0,0.00045004500450045,14,0.08780487804878048,0.08207545234392616,1.7828173578445693e-08
15,SVS,Accessory,diamond stud,202,0.02278366794495827,4.0,0.022727272727272728,71,0.08780487804878048,0.08207545234392616,4.546629966843114e-05
16,SVS,Accessory,none,3400,0.3834874802616738,18.0,0.38253825382538253,203,0.08780487804878048,0.08207545234392616,0.012880855410427014
17,SVS,Accessory,cigar,236,0.026618542747575007,5.0,0.026552655265526554,82,0.08780487804878048,0.08207545234392616,6.205987222656946e-05
18,SVS,Accessory,gold stud,311,0.03507782540040605,10.0,0.03499099909990999,100,0.08780487804878048,0.08207545234392616,0.00010777242354255289
19,SVS,Accessory,flu mask,275,0.031017369727047148,9.0,0.03094059405940594,91,0.08780487804878048,0.08207545234392616,8.426597667937223e-05
20,SVS,Accessory,long ciggy,418,0.04714640198511166,13.0,0.04702970297029703,127,0.08780487804878048,0.08207545234392616,0.00019468811252002158
21,SVS,Accessory,prison mask,64,0.007218587863749154,2.0,0.0072007200720072,31,0.08780487804878048,0.08207545234392616,4.5640124360820975e-06
22,SVS,Accessory,paperclip earring,144,0.016241822693435597,3.0,0.016201620162016202,56,0.08780487804878048,0.08207545234392616,2.3105312957665618e-05
23,SVS,Accessory,gold hoop,325,0.036656891495601175,11.0,0.036566156615661566,106,0.08780487804878048,0.08207545234392616,0.0001176938021389579
24,SVS,Accessory,silver stud,407,0.04590570719602978,12.0,0.04579207920792079,125,0.08780487804878048,0.08207545234392616,0.0001845761953184969
