,Symbol,Attribute,Trait,Count,Trait_Frequency,Trait_Rank,Overall_Frequency,Overall_Rank,Attribute_Frequency,Attribute_std_dev,Rarity_Score
0,PPG,Face,blushing,932,0.10486048604860486,23.0,0.10487228536063914,165,0.15517241379310345,0.03147389328487761,0.0017064246438534738
1,PPG,Face,eyepatch,426,0.04792979297929793,17.0,0.047935186227073254,152,0.15517241379310345,0.03147389328487761,0.00035651227535499024
2,PPG,Face,scar,274,0.030828082808280827,12.0,0.030831551704737257,135,0.15517241379310345,0.03147389328487761,0.00014748790795780843
3,PPG,Face,star glasses,265,0.029815481548154815,10.0,0.029818836502756838,130,0.15517241379310345,0.03147389328487761,0.00013795804699687114
4,PPG,Face,handlebar bear,259,0.02914041404140414,9.0,0.02914369303476989,128,0.15517241379310345,0.03147389328487761,0.00013178161268205218
5,PPG,Face,agitated,1,0.0001125112511251125,1.0,0.00011252391133115787,19,0.15517241379310345,0.03147389328487761,1.96451473117652e-09
6,PPG,Face,cucumbers,269,0.030265526552655266,11.0,0.030268932148081466,132,0.15517241379310345,0.03147389328487761,0.00014215425046266417
7,PPG,Face,hero mask blue,71,0.007988298829882988,4.0,0.007989197704512209,42,0.15517241379310345,0.03147389328487761,9.903118759860837e-06
8,PPG,Face,winking,961,0.10812331233123312,24.0,0.10813547878924272,166,0.15517241379310345,0.03147389328487761,0.0018142706090508711
9,PPG,Face,star struck,22,0.0024752475247524753,2.0,0.0024755260492854733,25,0.15517241379310345,0.03147389328487761,9.508251298894359e-07
10,PPG,Face,villain mask,89,0.010013501350135014,5.0,0.010014628108473051,62,0.15517241379310345,0.03147389328487761,1.5560921185649218e-05
11,PPG,Face,pillow case,1,0.0001125112511251125,1.0,0.00011252391133115787,18,0.15517241379310345,0.03147389328487761,1.96451473117652e-09
12,PPG,Face,hero mask red,71,0.007988298829882988,4.0,0.007989197704512209,41,0.15517241379310345,0.03147389328487761,9.903118759860837e-06
13,PPG,Face,squad,445,0.05006750675067507,18.0,0.05007314054236525,153,0.15517241379310345,0.03147389328487761,0.0003890230296412304
14,PPG,Face,scouter,67,0.007538253825382538,3.0,0.007539102059187577,39,0.15517241379310345,0.03147389328487761,8.8187066282514e-06
15,PPG,Face,aviator,341,0.038366336633663366,14.0,0.03837065376392483,144,0.15517241379310345,0.03147389328487761,0.00022843573745593692
16,PPG,Face,beard,320,0.036003600360036005,13.0,0.03600765162597052,143,0.15517241379310345,0.03147389328487761,0.0002011663084724757
17,PPG,Face,cross eyed,417,0.04691719171917192,16.0,0.04692247102509283,150,0.15517241379310345,0.03147389328487761,0.0003416075020895539
18,PPG,Face,mustache,169,0.019014401440144015,6.0,0.01901654101496568,84,0.15517241379310345,0.03147389328487761,5.610850523713259e-05
19,PPG,Face,goggles,191,0.02148964896489649,7.0,0.021492067064251153,98,0.15517241379310345,0.03147389328487761,7.166746190805063e-05
20,PPG,Face,football,238,0.02677767776777678,8.0,0.026780690896815573,114,0.15517241379310345,0.03147389328487761,0.00011127797243276283
21,PPG,Face,monocle,496,0.0558055805580558,19.0,0.0558118600202543,154,0.15517241379310345,0.03147389328487761,0.0004833020561051228
22,PPG,Face,circle glasses,768,0.08640864086408641,21.0,0.08641836390232925,162,0.15517241379310345,0.03147389328487761,0.0011587179368014598
23,PPG,Face,mirrored,1,0.0001125112511251125,1.0,0.00011252391133115787,6,0.15517241379310345,0.03147389328487761,1.96451473117652e-09
24,PPG,Face,normal,864,0.09720972097209721,22.0,0.0972206593901204,163,0.15517241379310345,0.03147389328487761,0.0014665023887643475
25,PPG,Face,clout goggles,342,0.03847884788478848,15.0,0.03848317767525599,145,0.15517241379310345,0.03147389328487761,0.00022977750101733053
26,PPG,Face,cute,588,0.06615661566156615,20.0,0.06616405986272082,155,0.15517241379310345,0.03147389328487761,0.0006792191812158946
27,PPG,Body,puffer green,167,0.01878937893789379,24.0,0.018791493192303364,81,0.3735632183908046,0.008583345935351242,0.00013189788285021585
28,PPG,Body,pudgy man,44,0.0049504950495049506,3.0,0.004951052098570947,29,0.3735632183908046,0.008583345935351242,9.156093843379753e-06
29,PPG,Body,kimono orange,115,0.012938793879387938,16.0,0.012940249803083155,69,0.3735632183908046,0.008583345935351242,6.254614725139319e-05
30,PPG,Body,hoodie pink,162,0.018226822682268228,22.0,0.018228873635647576,78,0.3735632183908046,0.008583345935351242,0.00012411804071573256
31,PPG,Body,lei pink,168,0.018901890189018902,25.0,0.018904017103634523,82,0.3735632183908046,0.008583345935351242,0.0001334822276010073
32,PPG,Body,pillow case,1,0.0001125112511251125,1.0,0.00011252391133115787,3,0.3735632183908046,0.008583345935351242,4.7293873157953256e-09
33,PPG,Body,suit blue,89,0.010013501350135014,13.0,0.010014628108473051,58,0.3735632183908046,0.008583345935351242,3.746147692841478e-05
34,PPG,Body,crop top,89,0.010013501350135014,13.0,0.010014628108473051,51,0.3735632183908046,0.008583345935351242,3.746147692841478e-05
35,PPG,Body,kimono blue,108,0.012151215121512151,15.0,0.01215258242376505,68,0.3735632183908046,0.008583345935351242,5.516357365143668e-05
36,PPG,Body,scarf blue,237,0.026665166516651666,41.0,0.026668166985484416,113,0.3735632183908046,0.008583345935351242,0.0002656449561409077
37,PPG,Body,pineapple suit,1,0.0001125112511251125,1.0,0.00011252391133115787,9,0.3735632183908046,0.008583345935351242,4.7293873157953256e-09
38,PPG,Body,bow tie blue,154,0.017326732673267328,20.0,0.017328682344998313,75,0.3735632183908046,0.008583345935351242,0.00011216214958140197
39,PPG,Body,kimono ice,22,0.0024752475247524753,2.0,0.0024755260492854733,23,0.3735632183908046,0.008583345935351242,2.2890234608449382e-06
40,PPG,Body,shark suit,1,0.0001125112511251125,1.0,0.00011252391133115787,10,0.3735632183908046,0.008583345935351242,4.7293873157953256e-09
41,PPG,Body,poncho,1,0.0001125112511251125,1.0,0.00011252391133115787,12,0.3735632183908046,0.008583345935351242,4.7293873157953256e-09
42,PPG,Body,scarf pink,177,0.019914491449144915,29.0,0.019916732305614943,91,0.3735632183908046,0.008583345935351242,0.00014816697521655178
43,PPG,Body,shirt blue,290,0.03262826282628263,48.0,0.03263193428603578,141,0.3735632183908046,0.008583345935351242,0.00039774147325838686
44,PPG,Body,kimono red,169,0.019014401440144015,26.0,0.01901654101496568,83,0.3735632183908046,0.008583345935351242,0.0001350760311264303
45,PPG,Body,fish lover,70,0.007875787578757875,8.0,0.007876673793181051,40,0.3735632183908046,0.008583345935351242,2.3173997847397097e-05
46,PPG,Body,turtleneck pink,182,0.020477047704770476,31.0,0.020479351862270734,94,0.3735632183908046,0.008583345935351242,0.00015665622544840438
47,PPG,Body,bath robe,246,0.02767776777677768,43.0,0.027680882187464836,116,0.3735632183908046,0.008583345935351242,0.00028620360280266993
48,PPG,Body,lab coat,227,0.02554005400540054,39.0,0.025542927872172837,111,0.3735632183908046,0.008583345935351242,0.00024370059899561736
49,PPG,Body,swordman,62,0.006975697569756975,6.0,0.006976482502531788,36,0.3735632183908046,0.008583345935351242,1.8179764841917234e-05
50,PPG,Body,hawaiian shirt,171,0.01923942394239424,27.0,0.019241588837627995,85,0.3735632183908046,0.008583345935351242,0.00013829201450117113
51,PPG,Body,christmas lights,131,0.01473897389738974,18.0,0.014740632384381681,73,0.3735632183908046,0.008583345935351242,8.11610157263636e-05
52,PPG,Body,puffer orange,158,0.017776777677767776,21.0,0.017778777990322944,76,0.3735632183908046,0.008583345935351242,0.00011806442495151452
53,PPG,Body,kimono gold,44,0.0049504950495049506,3.0,0.004951052098570947,28,0.3735632183908046,0.008583345935351242,9.156093843379753e-06
