,Symbol,Attribute,Trait,Count,Trait_Frequency,Trait_Rank,Overall_Frequency,Overall_Rank,Attribute_Frequency,Attribute_std_dev,Rarity_Score
0,LION,Mouth,cigar,220,0.022019817836052447,4.0,0.021827562258160533,50,0.15028901734104047,0.025508467194051004,7.223475469927458e-05
1,LION,Mouth,grin,491,0.049144229806826145,24.0,0.04871515031253101,126,0.15028901734104047,0.025508467194051004,0.00035980220862925243
2,LION,Mouth,gold smile,310,0.031027925132619358,13.0,0.03075701954558984,83,0.15028901734104047,0.025508467194051004,0.00014342479187190677
3,LION,Mouth,tongue out + saliva,305,0.03052747472725453,11.0,0.030260938585177102,74,0.15028901734104047,0.025508467194051004,0.00013883549702272766
4,LION,Mouth,smirk + j,292,0.029226303673305976,7.0,0.028971128088103978,63,0.15028901734104047,0.025508467194051004,0.0001272525645594824
5,LION,Mouth,smirk,333,0.033329996997297565,16.0,0.03303899196348844,90,0.15028901734104047,0.025508467194051004,0.0001654966883026417
6,LION,Mouth,big smile,813,0.0813732359123211,25.0,0.08066276416311143,162,0.15028901734104047,0.025508467194051004,0.0009864655698104303
7,LION,Mouth,pipe,318,0.031828645781203084,15.0,0.03155074908225022,87,0.15028901734104047,0.025508467194051004,0.00015092287880598022
8,LION,Mouth,meat,181,0.018116304674206787,1.0,0.017958130766941166,20,0.15028901734104047,0.025508467194051004,4.889427270047386e-05
9,LION,Mouth,standard,1506,0.1507356620958863,26.0,0.1494195852763171,168,0.15028901734104047,0.025508467194051004,0.0033849385146513204
10,LION,Mouth,money mouth,209,0.020918826944249826,3.0,0.020736184145252506,42,0.15028901734104047,0.025508467194051004,6.519186611609531e-05
11,LION,Mouth,whistle,258,0.025823240916825144,5.0,0.02559777755729735,53,0.15028901734104047,0.025508467194051004,9.934368206203539e-05
12,LION,Mouth,bubble gum ,409,0.04093684315884296,22.0,0.04057942256176208,109,0.15028901734104047,0.025508467194051004,0.00024965913224895354
13,LION,Mouth,grin + j,315,0.03152837553798418,14.0,0.03125310050600258,86,0.15028901734104047,0.025508467194051004,0.0001480887094015603
14,LION,Mouth,roaring,463,0.04634170753678311,23.0,0.045937096934219664,115,0.15028901734104047,0.025508467194051004,0.00031993578781257834
15,LION,Mouth,sad,186,0.018616755079571615,2.0,0.018454211727353904,24,0.15028901734104047,0.025508467194051004,5.163292507388643e-05
16,LION,Mouth,grin + ciggy,392,0.03923531178060254,20.0,0.03889274729635877,102,0.15028901734104047,0.025508467194051004,0.00022933639144853988
17,LION,Mouth,yelling,386,0.038634771294164746,19.0,0.03829745014386348,99,0.15028901734104047,0.025508467194051004,0.00022236961799944452
18,LION,Mouth,gargling,296,0.02962666399759784,8.0,0.02936799285643417,66,0.15028901734104047,0.025508467194051004,0.00013076281544900086
19,LION,Mouth,yawning,302,0.03022720448403563,9.0,0.029963290008929458,69,0.15028901734104047,0.025508467194051004,0.00013611773899984789
20,LION,Mouth,licking nose,306,0.030627564808327495,12.0,0.03036015477725965,77,0.15028901734104047,0.025508467194051004,0.0001397473861781255
21,LION,Mouth,surprised,383,0.03833450105094585,18.0,0.037999801567615836,98,0.15028901734104047,0.025508467194051004,0.0002189265275223531
22,LION,Mouth,bloody mouth,304,0.030427384646181565,10.0,0.030161722393094552,73,0.15028901734104047,0.025508467194051004,0.00013792659277454873
23,LION,Mouth,party horn,273,0.02732459213291963,6.0,0.027086020438535568,55,0.15028901734104047,0.025508467194051004,0.00011123107506161643
24,LION,Mouth,tongue out,338,0.033830447402662396,17.0,0.033535072923901184,91,0.15028901734104047,0.025508467194051004,0.0001705038701624778
