,Symbol,Attribute,Trait,Count,Trait_Frequency,Trait_Rank,Overall_Frequency,Overall_Rank,Attribute_Frequency,Attribute_std_dev,Rarity_Score
0,TOADZ,# Traits,min,1,0.125,1.0,0.00014234875444839857,1,0.008130081300813009,0.375,1.446633683418685e-07
1,TOADZ,# Traits,max,7,0.875,2.0,0.00099644128113879,68,0.008130081300813009,0.375,7.088505048751556e-06
2,TOADZ,Name,yuppietoad,1,0.015873015873015872,1.0,0.00014234875444839857,35,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
3,TOADZ,Name,bntoad,1,0.015873015873015872,1.0,0.00014234875444839857,36,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
4,TOADZ,Name,0xtoad,1,0.015873015873015872,1.0,0.00014234875444839857,37,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
5,TOADZ,Name,belethtoad,1,0.015873015873015872,1.0,0.00014234875444839857,38,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
6,TOADZ,Name,aversanoad,1,0.015873015873015872,1.0,0.00014234875444839857,39,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
7,TOADZ,Name,jeztoad,1,0.015873015873015872,1.0,0.00014234875444839857,40,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
8,TOADZ,Name,samjtoad,1,0.015873015873015872,1.0,0.00014234875444839857,41,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
9,TOADZ,Name,king gremplin,1,0.015873015873015872,1.0,0.00014234875444839857,42,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
10,TOADZ,Name,slowbrodicktoad,1,0.015873015873015872,1.0,0.00014234875444839857,43,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
11,TOADZ,Name,barcroaka,1,0.015873015873015872,1.0,0.00014234875444839857,44,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
12,TOADZ,Name,geebztoad,1,0.015873015873015872,1.0,0.00014234875444839857,45,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
13,TOADZ,Name,trilltoad,1,0.015873015873015872,1.0,0.00014234875444839857,49,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
14,TOADZ,Name,gustoad,1,0.015873015873015872,1.0,0.00014234875444839857,47,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
15,TOADZ,Name,2croakchanes,1,0.015873015873015872,1.0,0.00014234875444839857,48,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
16,TOADZ,Name,croaklehat,1,0.015873015873015872,1.0,0.00014234875444839857,55,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
17,TOADZ,Name,drocroak,1,0.015873015873015872,1.0,0.00014234875444839857,50,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
18,TOADZ,Name,clairetoad,1,0.015873015873015872,1.0,0.00014234875444839857,63,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
19,TOADZ,Name,dinfoad,1,0.015873015873015872,1.0,0.00014234875444839857,62,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
20,TOADZ,Name,mr7croak3,1,0.015873015873015872,1.0,0.00014234875444839857,61,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
21,TOADZ,Name,westoad,1,0.015873015873015872,1.0,0.00014234875444839857,60,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
22,TOADZ,Name,deezetoad,1,0.015873015873015872,1.0,0.00014234875444839857,59,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
23,TOADZ,Name,zolitoad,1,0.015873015873015872,1.0,0.00014234875444839857,64,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
24,TOADZ,Name,emmytoad,1,0.015873015873015872,1.0,0.00014234875444839857,57,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
25,TOADZ,Name,moxtoad,1,0.015873015873015872,1.0,0.00014234875444839857,56,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
26,TOADZ,Name,snowfroad,1,0.015873015873015872,1.0,0.00014234875444839857,58,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
27,TOADZ,Name,domtoad,1,0.015873015873015872,1.0,0.00014234875444839857,54,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
28,TOADZ,Name,colonol floorbin,1,0.015873015873015872,1.0,0.00014234875444839857,53,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
29,TOADZ,Name,spvcetovd,1,0.015873015873015872,1.0,0.00014234875444839857,52,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
30,TOADZ,Name,rastertoad,1,0.015873015873015872,1.0,0.00014234875444839857,51,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
31,TOADZ,Name,vegtoad,1,0.015873015873015872,1.0,0.00014234875444839857,34,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
32,TOADZ,Name,hero of the swamp,1,0.015873015873015872,1.0,0.00014234875444839857,46,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
33,TOADZ,Name,herreratoad,1,0.015873015873015872,1.0,0.00014234875444839857,32,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
34,TOADZ,Name,91croak5,1,0.015873015873015872,1.0,0.00014234875444839857,31,0.25609756097560976,6.938893903907228e-18,5.786534733674739e-07
